season,roundNumber,homeTeam.teamName,awayTeam.teamName,homeTeamScore.totalScore,awayTeamScore.totalScore,date,venue.name,venueWidth,venueLength,homeTeamDirectionQtr1,displayOrder,chain_number,initialState,finalState,period,periodSeconds,playerName.givenName,playerName.surname,team.teamName,description,disposal,shotAtGoal,behindInfo,x,y
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,19,5,possGain,turnover,1,63,Joel,Selwood,Geelong Cats,Kick,effective,NA,NA,6,40
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,20,5,possGain,turnover,1,65,Mitch,Duncan,Geelong Cats,Mark On Lead,NA,NA,NA,15,28
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,21,5,possGain,turnover,1,73,Mitch,Duncan,Geelong Cats,Kick,ineffective,NA,NA,12,26
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,22,5,possGain,turnover,1,73,Mitch,Duncan,Geelong Cats,Kick Into F50,NA,NA,NA,12,26
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,23,5,possGain,turnover,1,73,Gryan,Miers,Geelong Cats,Kick Inside 50 Result,NA,NA,NA,50,24
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,24,5,possGain,turnover,1,74,Gryan,Miers,Geelong Cats,Contest Target,NA,NA,NA,50,24
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,25,5,possGain,turnover,1,75,Nick,Haynes,GWS Giants,Spoil,NA,NA,NA,50,24
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,26,5,possGain,turnover,1,76,Nick,Haynes,GWS Giants,Hard Ball Get,NA,NA,NA,47,22
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,27,6,possGain,turnover,1,76,Nick,Haynes,GWS Giants,Hard Ball Get,NA,NA,NA,-47,-22
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,28,6,possGain,turnover,1,77,Nick,Haynes,GWS Giants,Handball,effective,NA,NA,-47,-21
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,29,6,possGain,turnover,1,78,Callan,Ward,GWS Giants,Handball Received,NA,NA,NA,-46,-17
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,30,6,possGain,turnover,1,79,Callan,Ward,GWS Giants,Kick,effective,NA,NA,-43,-9
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,31,6,possGain,turnover,1,82,Tim,Taranto,GWS Giants,Uncontested Mark,NA,NA,NA,-13,-7
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,32,6,possGain,turnover,1,82,Tim,Taranto,GWS Giants,Handball,effective,NA,NA,-13,-6
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,33,6,possGain,turnover,1,84,Bobby,Hill,GWS Giants,Handball Received,NA,NA,NA,-11,-1
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,34,6,possGain,turnover,1,85,Bobby,Hill,GWS Giants,Bounce,NA,NA,NA,-7,1
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,35,6,possGain,turnover,1,86,Bobby,Hill,GWS Giants,Kick,ineffective,NA,NA,7,6
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,36,6,possGain,turnover,1,86,Bobby,Hill,GWS Giants,Kick Into F50,NA,NA,NA,7,6
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,37,6,possGain,turnover,1,86,Harry,Himmelberg,GWS Giants,Kick Inside 50 Result,NA,NA,NA,49,-2
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,38,6,possGain,turnover,1,87,Harry,Himmelberg,GWS Giants,Contest Target,NA,NA,NA,49,-2
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,39,6,possGain,turnover,1,89,Jack,Henry,Geelong Cats,Spoil,NA,NA,NA,49,-2
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,40,6,possGain,turnover,1,90,Harry,Himmelberg,GWS Giants,Hard Ball Get,NA,NA,NA,42,0
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,41,6,possGain,turnover,1,90,Harry,Himmelberg,GWS Giants,Handball,ineffective,NA,NA,41,-1
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,42,6,possGain,turnover,1,94,Mark,Blicavs,Geelong Cats,Loose Ball Get,NA,NA,NA,39,-3
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,43,7,possGain,rushed,1,94,Mark,Blicavs,Geelong Cats,Loose Ball Get,NA,NA,NA,-39,3
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,44,7,possGain,rushed,1,94,Mark,Blicavs,Geelong Cats,Handball,effective,NA,NA,-38,2
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,45,7,possGain,rushed,1,95,Jake,Kolodjashnij,Geelong Cats,Handball Received,NA,NA,NA,-36,0
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,46,7,possGain,rushed,1,96,Jake,Kolodjashnij,Geelong Cats,Kick,ineffective,NA,NA,-26,1
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,47,7,possGain,rushed,1,99,Esava,Ratugolea,Geelong Cats,Spoil,NA,NA,NA,1,7
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,48,7,possGain,rushed,1,101,Cameron,Guthrie,Geelong Cats,Hard Ball Get Crumb,NA,NA,NA,2,5
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,49,7,possGain,rushed,1,101,Cameron,Guthrie,Geelong Cats,Handball,effective,NA,NA,4,8
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,50,7,possGain,rushed,1,103,Tom,Hawkins,Geelong Cats,Handball Received,NA,NA,NA,7,19
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,51,7,possGain,rushed,1,103,Tom,Hawkins,Geelong Cats,Kick,effective,NA,NA,9,21
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,52,7,possGain,rushed,1,105,Isaac,Smith,Geelong Cats,Gather,NA,NA,NA,22,17
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,53,7,possGain,rushed,1,107,Isaac,Smith,Geelong Cats,Kick,effective,NA,NA,30,18
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,54,7,possGain,rushed,1,107,Isaac,Smith,Geelong Cats,Kick Into F50,NA,NA,NA,30,18
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,55,7,possGain,rushed,1,107,Jeremy,Cameron,Geelong Cats,Kick Inside 50 Result,NA,NA,NA,73,1
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,56,7,possGain,rushed,1,110,Jeremy,Cameron,Geelong Cats,No Pressure Error,NA,NA,NA,74,1
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,57,8,kickIn,behind,1,119,Isaac,Cumming,GWS Giants,Kickin play on,NA,NA,NA,-70,1
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,58,8,kickIn,behind,1,122,Isaac,Cumming,GWS Giants,Kick,effective,NA,NA,-70,1
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,59,8,kickIn,behind,1,126,Lachie,Whitfield,GWS Giants,Uncontested Mark,NA,NA,NA,-45,5
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,60,8,kickIn,behind,1,128,Lachie,Whitfield,GWS Giants,Kick,effective,NA,NA,-44,11
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,61,8,kickIn,behind,1,130,Mark,Blicavs,Geelong Cats,Spoil,NA,NA,NA,2,7
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,62,8,kickIn,behind,1,133,Stephen,Coniglio,GWS Giants,Contested Knock On,NA,NA,NA,-4,12
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,63,8,kickIn,behind,1,135,Jacob,Hopper,GWS Giants,Gather,NA,NA,NA,-8,11
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,64,8,kickIn,behind,1,137,Jacob,Hopper,GWS Giants,Kick,effective,NA,NA,-5,8
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,65,8,kickIn,behind,1,137,Jacob,Hopper,GWS Giants,Kick Into F50,NA,NA,NA,-5,8
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,66,8,kickIn,behind,1,137,Zach,Sproule,GWS Giants,Kick Inside 50 Result,NA,NA,NA,39,12
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,67,8,kickIn,behind,1,139,Zach,Sproule,GWS Giants,Mark Fumbled,NA,NA,NA,39,12
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,68,8,kickIn,behind,1,139,Zach,Sproule,GWS Giants,Mark Dropped,NA,NA,NA,39,12
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,69,8,kickIn,behind,1,139,Zach,Sproule,GWS Giants,Gather,NA,NA,NA,39,14
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,70,8,kickIn,behind,1,142,Zach,Sproule,GWS Giants,Kick,ineffective,TRUE,NA,41,16
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,71,8,kickIn,behind,1,143,Zach,Sproule,GWS Giants,Behind,NA,NA,missLeft,41,16
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,72,9,kickIn,outOfBounds,1,154,Mitch,Duncan,Geelong Cats,Kickin play on,NA,NA,NA,-74,5
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,73,9,kickIn,outOfBounds,1,156,Mitch,Duncan,Geelong Cats,Kick,effective,NA,NA,-74,5
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,74,9,kickIn,outOfBounds,1,158,Jake,Kolodjashnij,Geelong Cats,Mark Fumbled,NA,NA,NA,-57,31
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,75,9,kickIn,outOfBounds,1,159,Jake,Kolodjashnij,Geelong Cats,Gather,NA,NA,NA,-58,30
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,76,9,kickIn,outOfBounds,1,159,Jake,Kolodjashnij,Geelong Cats,Handball,effective,NA,NA,-59,32
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,77,9,kickIn,outOfBounds,1,161,Zach,Tuohy,Geelong Cats,Handball Received,NA,NA,NA,-60,34
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,78,9,kickIn,outOfBounds,1,163,Zach,Tuohy,Geelong Cats,Kick,effective,NA,NA,-54,45
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,79,9,kickIn,outOfBounds,1,164,Gryan,Miers,Geelong Cats,Mark On Lead,NA,NA,NA,-24,53
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,80,9,kickIn,outOfBounds,1,166,Gryan,Miers,Geelong Cats,Handball,effective,NA,NA,-24,55
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,81,9,kickIn,outOfBounds,1,168,Zach,Tuohy,Geelong Cats,Handball Received,NA,NA,NA,-20,59
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,82,9,kickIn,outOfBounds,1,174,Zach,Tuohy,Geelong Cats,Kick,ineffective,NA,NA,-8,61
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,83,9,kickIn,outOfBounds,1,174,Esava,Ratugolea,Geelong Cats,Contest Target,NA,NA,NA,34,55
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,84,9,kickIn,outOfBounds,1,176,Phil,Davis,GWS Giants,Spoil,NA,NA,NA,34,55
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,85,9,kickIn,outOfBounds,1,177,NA,NA,NA,Out of Bounds,NA,NA,NA,33,61
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,86,10,throwIn,behind,1,196,Matt,de Boer,GWS Giants,Gather From Hitout,NA,NA,NA,27,43
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,87,10,throwIn,behind,1,196,Matt,de Boer,GWS Giants,Handball,effective,NA,NA,27,42
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,88,10,throwIn,behind,1,198,Josh,Kelly,GWS Giants,Handball Received,NA,NA,NA,26,36
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,89,10,throwIn,behind,1,198,Josh,Kelly,GWS Giants,Handball,effective,NA,NA,26,35
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,90,10,throwIn,behind,1,200,Callan,Ward,GWS Giants,Handball Received,NA,NA,NA,22,29
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,91,10,throwIn,behind,1,200,Callan,Ward,GWS Giants,Handball,effective,NA,NA,23,29
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,92,10,throwIn,behind,1,201,Lachie,Whitfield,GWS Giants,Handball Received,NA,NA,NA,22,24
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,93,10,throwIn,behind,1,208,Gary,Rohan,Geelong Cats,Free For,NA,NA,NA,14,22
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,94,10,throwIn,behind,1,215,Gary,Rohan,Geelong Cats,Kick,effective,NA,NA,10,22
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,95,10,throwIn,behind,1,215,Gary,Rohan,Geelong Cats,Kick Into F50,NA,NA,NA,10,22
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,96,10,throwIn,behind,1,215,Jeremy,Cameron,Geelong Cats,Kick Inside 50 Result,NA,NA,NA,53,-8
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,97,10,throwIn,behind,1,217,Jeremy,Cameron,Geelong Cats,Spoil,NA,NA,NA,53,-8
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,98,10,throwIn,behind,1,219,Isaac,Smith,Geelong Cats,Loose Ball Get Crumb,NA,NA,NA,52,-11
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,99,10,throwIn,behind,1,219,Isaac,Smith,Geelong Cats,Kick,ineffective,TRUE,NA,54,-16
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,100,10,throwIn,behind,1,220,Isaac,Smith,Geelong Cats,Behind,NA,NA,missLeft,54,-16
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,101,11,kickIn,turnover,1,235,Isaac,Cumming,GWS Giants,Kickin play on,NA,NA,NA,-68,-1
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,102,11,kickIn,turnover,1,239,Isaac,Cumming,GWS Giants,Kick,effective,NA,NA,-68,-1
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,103,11,kickIn,turnover,1,241,Jake,Stein,GWS Giants,Uncontested Mark,NA,NA,NA,-29,-44
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,104,11,kickIn,turnover,1,246,Jake,Stein,GWS Giants,Kick,effective,NA,NA,-30,-45
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,105,11,kickIn,turnover,1,247,Lachie,Whitfield,GWS Giants,Gather,NA,NA,NA,5,-61
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,106,11,kickIn,turnover,1,250,Lachie,Whitfield,GWS Giants,Handball,clanger,NA,NA,10,-62
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,107,12,possGain,outOfBounds,1,256,Zach,Tuohy,Geelong Cats,Free For: Off The Ball,NA,NA,NA,-17,62
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,108,12,possGain,outOfBounds,1,261,Zach,Tuohy,Geelong Cats,Kick,ineffective,NA,NA,-25,60
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,109,12,possGain,outOfBounds,1,263,Jake,Stein,GWS Giants,Spoil,NA,NA,NA,2,63
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,110,12,possGain,outOfBounds,1,263,NA,NA,NA,Out of Bounds,NA,NA,NA,0,64
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,111,13,throwIn,turnover,1,294,Jacob,Hopper,GWS Giants,Free For,NA,NA,NA,0,-46
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,112,13,throwIn,turnover,1,305,Jacob,Hopper,GWS Giants,Kick,effective,NA,NA,-1,-39
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,113,13,throwIn,turnover,1,305,Jacob,Hopper,GWS Giants,Kick Into F50,NA,NA,NA,-1,-39
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,114,13,throwIn,turnover,1,305,NA,NA,NA,Kick Inside 50 Result,NA,NA,NA,51,-22
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,115,13,throwIn,turnover,1,307,Jack,Henry,Geelong Cats,Spoil,NA,NA,NA,51,-22
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,116,13,throwIn,turnover,1,307,Jake,Kolodjashnij,Geelong Cats,Contested Knock On,NA,NA,NA,64,-25
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,117,14,possGain,outOfBounds,1,307,Jake,Kolodjashnij,Geelong Cats,Contested Knock On,NA,NA,NA,-64,25
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,118,14,possGain,outOfBounds,1,312,Zach,Tuohy,Geelong Cats,Gather,NA,NA,NA,-68,30
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,119,14,possGain,outOfBounds,1,316,Zach,Tuohy,Geelong Cats,Handball,ineffective,NA,NA,-69,32
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,120,14,possGain,outOfBounds,1,318,NA,NA,NA,Out of Bounds,NA,NA,NA,-68,36
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,121,15,throwIn,behind,1,342,Jacob,Hopper,GWS Giants,Free For,NA,NA,NA,57,-34
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,122,15,throwIn,behind,1,370,Jacob,Hopper,GWS Giants,Kick,ineffective,TRUE,NA,51,-36
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,123,15,throwIn,behind,1,373,Jacob,Hopper,GWS Giants,Behind,NA,NA,missLeft,51,-36
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,124,16,kickIn,turnover,1,378,Isaac,Smith,Geelong Cats,Kickin play on,NA,NA,NA,-67,-10
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,125,16,kickIn,turnover,1,383,Isaac,Smith,Geelong Cats,Kick,effective,NA,NA,-67,-10
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,126,16,kickIn,turnover,1,385,Gary,Rohan,Geelong Cats,Uncontested Mark,NA,NA,NA,-29,-37
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,127,16,kickIn,turnover,1,398,Gary,Rohan,Geelong Cats,Kick,effective,NA,NA,-35,-33
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,128,16,kickIn,turnover,1,400,Lachie,Henderson,Geelong Cats,Uncontested Mark,NA,NA,NA,-55,13
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,129,16,kickIn,turnover,1,402,Lachie,Henderson,Geelong Cats,Kick,effective,NA,NA,-55,17
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,130,16,kickIn,turnover,1,403,Zach,Tuohy,Geelong Cats,Uncontested Mark,NA,NA,NA,-44,42
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,131,16,kickIn,turnover,1,409,Zach,Tuohy,Geelong Cats,Kick,effective,NA,NA,-43,44
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,132,16,kickIn,turnover,1,410,Mitch,Duncan,Geelong Cats,Uncontested Mark,NA,NA,NA,-21,40
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,133,16,kickIn,turnover,1,412,Mitch,Duncan,Geelong Cats,Kick,effective,NA,NA,-22,41
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,134,16,kickIn,turnover,1,414,Sam,Menegola,Geelong Cats,Mark On Lead,NA,NA,NA,1,58
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,135,16,kickIn,turnover,1,431,Sam,Menegola,Geelong Cats,Kick,clanger,NA,NA,-3,63
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,136,16,kickIn,turnover,1,432,Phil,Davis,GWS Giants,Uncontested Mark,NA,NA,NA,45,52
2021,25,Geelong Cats,GWS Giants,103,68,2021-09-03,Optus Stadium,130,165,left,137,17,possGain,turnover,1,432,Phil,Davis,GWS Giants,Uncontested Mark,NA,NA,NA,-45,-52
