game_id,competition_id,season,round,home_team,away_team,provider,home_pct,away_pct,home_count,away_count
AFLM-2022-23-GW-FR,AFLM,2022,23,GW,FR,North Melbourne Official,0.1,0.9,82,805
AFLM-2022-23-GW-FR,AFLM,2022,23,GW,FR,Port Adelaide Official,0.09,0.91,128,1435
AFLM-2022-23-GW-FR,AFLM,2022,23,GW,FR,SEN,0.14,0.86,588,3842
AFLM-2022-23-GW-FR,AFLM,2022,23,GW,FR,St Kilda Official,0.11,0.89,122,1019
AFLM-2022-23-GW-FR,AFLM,2022,23,GW,FR,Sydney Official,0.17,0.83,93,459
AFLM-2022-23-HA-WB,AFLM,2022,23,HA,WB,3AW,0.15,0.85,899,5114
AFLM-2022-23-HA-WB,AFLM,2022,23,HA,WB,Collingwood Official,0.11,0.89,252,2059
AFLM-2022-23-HA-WB,AFLM,2022,23,HA,WB,Essendon Official,0.09,0.91,102,1052
AFLM-2022-23-HA-WB,AFLM,2022,23,HA,WB,Fremantle Official,0.12,0.88,176,1400
AFLM-2022-23-HA-WB,AFLM,2022,23,HA,WB,Gold Coast Official,0.13,0.87,13,91
AFLM-2022-23-HA-WB,AFLM,2022,23,HA,WB,GWS Official,0.16,0.84,45,239
AFLM-2022-23-HA-WB,AFLM,2022,23,HA,WB,Hawthorn Official,0.58,0.42,309,228
AFLM-2022-23-HA-WB,AFLM,2022,23,HA,WB,North Melbourne Official,0.12,0.88,106,784
AFLM-2022-23-HA-WB,AFLM,2022,23,HA,WB,Port Adelaide Official,0.1,0.9,146,1422
AFLM-2022-23-HA-WB,AFLM,2022,23,HA,WB,SEN,0.15,0.85,656,3781
AFLM-2022-23-HA-WB,AFLM,2022,23,HA,WB,St Kilda Official,0.18,0.82,205,944
AFLM-2022-23-HA-WB,AFLM,2022,23,HA,WB,Sydney Official,0.14,0.86,75,481
AFLM-2022-23-NM-GC,AFLM,2022,23,NM,GC,3AW,0.24,0.76,1406,4595
AFLM-2022-23-NM-GC,AFLM,2022,23,NM,GC,Collingwood Official,0.18,0.82,407,1895
AFLM-2022-23-NM-GC,AFLM,2022,23,NM,GC,Essendon Official,0.17,0.83,192,954
AFLM-2022-23-NM-GC,AFLM,2022,23,NM,GC,Fremantle Official,0.2,0.8,307,1267
AFLM-2022-23-NM-GC,AFLM,2022,23,NM,GC,Gold Coast Official,0.04,0.96,4,103
AFLM-2022-23-NM-GC,AFLM,2022,23,NM,GC,GWS Official,0.16,0.84,43,240
AFLM-2022-23-NM-GC,AFLM,2022,23,NM,GC,Hawthorn Official,0.19,0.81,99,435
AFLM-2022-23-NM-GC,AFLM,2022,23,NM,GC,North Melbourne Official,0.66,0.34,585,303
AFLM-2022-23-NM-GC,AFLM,2022,23,NM,GC,Port Adelaide Official,0.15,0.85,224,1341
AFLM-2022-23-NM-GC,AFLM,2022,23,NM,GC,SEN,0.23,0.77,994,3439
AFLM-2022-23-NM-GC,AFLM,2022,23,NM,GC,St Kilda Official,0.23,0.77,253,886
AFLM-2022-23-NM-GC,AFLM,2022,23,NM,GC,Sydney Official,0.23,0.77,122,431
AFLM-2022-23-PA-AD,AFLM,2022,23,PA,AD,3AW,0.94,0.06,5596,412
AFLM-2022-23-PA-AD,AFLM,2022,23,PA,AD,Collingwood Official,0.94,0.06,2164,144
AFLM-2022-23-PA-AD,AFLM,2022,23,PA,AD,Essendon Official,0.94,0.06,1080,71
AFLM-2022-23-PA-AD,AFLM,2022,23,PA,AD,Fremantle Official,0.95,0.05,1482,90
AFLM-2022-23-PA-AD,AFLM,2022,23,PA,AD,Gold Coast Official,0.94,0.06,99,7
AFLM-2022-23-PA-AD,AFLM,2022,23,PA,AD,GWS Official,0.89,0.11,250,33
AFLM-2022-23-PA-AD,AFLM,2022,23,PA,AD,Hawthorn Official,0.94,0.06,501,34
AFLM-2022-23-PA-AD,AFLM,2022,23,PA,AD,North Melbourne Official,0.94,0.06,827,57
AFLM-2022-23-PA-AD,AFLM,2022,23,PA,AD,Port Adelaide Official,0.95,0.05,1494,79
AFLM-2022-23-PA-AD,AFLM,2022,23,PA,AD,SEN,0.93,0.07,4080,354
AFLM-2022-23-PA-AD,AFLM,2022,23,PA,AD,St Kilda Official,0.94,0.06,1074,73
AFLM-2022-23-PA-AD,AFLM,2022,23,PA,AD,Sydney Official,0.91,0.09,502,50
AFLM-2022-23-ST-SY,AFLM,2022,23,ST,SY,3AW,0.11,0.89,653,5365
AFLM-2022-23-ST-SY,AFLM,2022,23,ST,SY,AFLM Official,0.09,0.91,14643,164680
AFLM-2022-23-ST-SY,AFLM,2022,23,ST,SY,Collingwood Official,0.13,0.87,290,2012
AFLM-2022-23-ST-SY,AFLM,2022,23,ST,SY,Essendon Official,0.09,0.91,95,1058
AFLM-2022-23-ST-SY,AFLM,2022,23,ST,SY,Fremantle Official,0.12,0.88,181,1396
AFLM-2022-23-ST-SY,AFLM,2022,23,ST,SY,Gold Coast Official,0.12,0.88,12,92
AFLM-2022-23-ST-SY,AFLM,2022,23,ST,SY,GWS Official,0.09,0.91,24,259
AFLM-2022-23-ST-SY,AFLM,2022,23,ST,SY,Hawthorn Official,0.06,0.94,31,504
AFLM-2022-23-ST-SY,AFLM,2022,23,ST,SY,North Melbourne Official,0.1,0.9,80,806
AFLM-2022-23-ST-SY,AFLM,2022,23,ST,SY,Port Adelaide Official,0.09,0.91,128,1438
AFLM-2022-23-ST-SY,AFLM,2022,23,ST,SY,SEN,0.09,0.91,386,4049
AFLM-2022-23-ST-SY,AFLM,2022,23,ST,SY,St Kilda Official,0.49,0.51,561,593
AFLM-2022-23-ST-SY,AFLM,2022,23,ST,SY,Sydney Official,0.04,0.96,18,538
